编号,ID,姓,性别,投资金额,投资日期,投资时间,
22314,77***98,周,女士,100.00,2015-04-14,22:07,
22314,al***xt,张,先生,100.00,2015-04-14,22:07,
22314,xi***69,肖,女士,100.00,2015-04-14,22:07,
22314,al***xt,张,先生,100.00,2015-04-14,22:07,
22314,He***an,何,女士,100.00,2015-04-14,22:07,
22314,al***xt,张,先生,100.00,2015-04-14,22:07,
22314,xi***69,肖,女士,100.00,2015-04-14,22:07,
22314,jo***15,滕,女士,100.00,2015-04-14,22:07,
22314,al***xt,张,先生,100.00,2015-04-14,22:07,
22314,ha***ai,张,先生,900.00,2015-04-14,22:07,
22314,al***xt,张,先生,100.00,2015-04-14,22:07,
22314,He***an,何,女士,100.00,2015-04-14,22:07,
22314,xi***69,肖,女士,100.00,2015-04-14,22:07,
22314,al***xt,张,先生,100.00,2015-04-14,22:07,
22314,ji***56,王,女士,104.18,2015-04-14,22:07,
22314,wi***ma,李,女士,100.00,2015-04-14,22:07,
22314,ma***lq,马,女士,1000.00,2015-04-14,22:07,
22314,jo***15,滕,女士,100.00,2015-04-14,22:07,
22314,al***xt,张,先生,100.00,2015-04-14,22:07,
22314,xi***69,肖,女士,100.00,2015-04-14,22:07,
22314,He***an,何,女士,100.00,2015-04-14,22:07,
22314,al***xt,张,先生,100.00,2015-04-14,22:07,
