编号,ID,姓,性别,投资金额,投资日期,投资时间,
22382,am***19,高,女士,100.78,2015-04-14,21:43,
22382,li***59,李,女士,100.00,2015-04-14,21:43,
22382,ly***21,李,女士,100.00,2015-04-14,21:44,
22382,yo***11,吴,先生,101.03,2015-04-14,21:44,
22382,li***91,李,先生,100.00,2015-04-14,21:44,
22382,li***59,李,女士,100.00,2015-04-14,21:44,
22382,sn***hi,梁,先生,500.00,2015-04-14,21:45,
22382,ya***in,林,先生,100.00,2015-04-14,21:45,
22382,yo***11,吴,先生,100.49,2015-04-14,21:45,
22382,li***59,李,女士,100.00,2015-04-14,21:45,
22382,li***59,李,女士,100.00,2015-04-14,21:46,
22382,zm***91,李,先生,100.00,2015-04-14,21:46,
22382,qu***26,陈,女士,100.00,2015-04-14,21:46,
22382,li***59,李,女士,100.00,2015-04-14,21:46,
22382,sx***w1,朱,女士,250.00,2015-04-14,21:48,
22382,13***91,姚,先生,100.00,2015-04-14,21:48,
22382,wa***14,王,先生,100.00,2015-04-14,21:48,
22382,li***59,李,女士,100.00,2015-04-14,21:48,
22382,w1***30,温,先生,100.00,2015-04-14,21:48,
22382,zh***12,张,女士,100.00,2015-04-14,21:49,
22382,wq***91,吴,女士,100.00,2015-04-14,21:49,
22382,zh***12,张,女士,100.00,2015-04-14,21:50,
22382,zh***12,张,女士,100.00,2015-04-14,21:50,
22382,zh***12,张,女士,100.00,2015-04-14,21:51,
22382,dy***gg,邓,女士,500.00,2015-04-14,21:51,
22382,zh***12,张,女士,165.52,2015-04-14,21:51,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:53,
22382,yo***11,吴,先生,101.56,2015-04-14,21:53,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:53,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:53,
22382,li***59,李,女士,100.00,2015-04-14,21:54,
22382,li***59,李,女士,100.00,2015-04-14,21:54,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:55,
22382,li***59,李,女士,100.00,2015-04-14,21:55,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:55,
22382,zl***71,郑,女士,100.00,2015-04-14,21:55,
22382,yo***11,吴,先生,100.58,2015-04-14,21:56,
22382,li***59,李,女士,100.00,2015-04-14,21:56,
22382,dy***gg,邓,女士,100.00,2015-04-14,21:56,
22382,li***59,李,女士,100.00,2015-04-14,21:56,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:56,
22382,yo***11,吴,先生,100.47,2015-04-14,21:57,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:57,
22382,li***59,李,女士,100.00,2015-04-14,21:57,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:57,
22382,yo***11,吴,先生,100.94,2015-04-14,21:57,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:57,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:57,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:58,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:58,
22382,li***59,李,女士,100.00,2015-04-14,21:58,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:58,
22382,yo***11,吴,先生,100.52,2015-04-14,21:58,
22382,dy***gg,邓,女士,105.71,2015-04-14,21:58,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:58,
22382,li***59,李,女士,100.00,2015-04-14,21:58,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:59,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:59,
22382,ti***yr,金,女士,100.00,2015-04-14,21:59,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:59,
22382,ay***ng,韩,女士,100.00,2015-04-14,21:59,
22382,ay***ng,韩,女士,100.00,2015-04-14,22:00,
22382,ay***ng,韩,女士,100.00,2015-04-14,22:00,
22382,15***18,毛,先生,107.68,2015-04-14,22:00,
22382,yo***11,吴,先生,100.32,2015-04-14,22:00,
22382,cr***06,余,女士,100.00,2015-04-14,22:00,
22382,yo***11,吴,先生,101.40,2015-04-14,22:01,
22382,li***59,李,女士,100.00,2015-04-14,22:01,
22382,yo***11,吴,先生,101.02,2015-04-14,22:01,
22382,yo***11,吴,先生,100.96,2015-04-14,22:02,
22382,li***59,李,女士,100.00,2015-04-14,22:02,
22382,yo***11,吴,先生,100.95,2015-04-14,22:02,
22382,yo***11,吴,先生,100.95,2015-04-14,22:03,
22382,li***59,李,女士,100.00,2015-04-14,22:03,
22382,mi***yy,翟,女士,100.00,2015-04-14,22:03,
22382,yo***11,吴,先生,100.41,2015-04-14,22:03,
22382,ho***03,侯,先生,100.00,2015-04-14,22:03,
22382,li***59,李,女士,100.00,2015-04-14,22:04,
22382,yo***11,吴,先生,100.90,2015-04-14,22:04,
22382,li***59,李,女士,100.00,2015-04-14,22:04,
22382,yo***11,吴,先生,100.68,2015-04-14,22:04,
22382,yo***11,吴,先生,101.00,2015-04-14,22:05,
22382,yo***11,吴,先生,101.22,2015-04-14,22:06,
22382,yo***11,吴,先生,100.97,2015-04-14,22:06,
22382,yo***11,吴,先生,100.79,2015-04-14,22:07,
22382,yo***11,吴,先生,100.89,2015-04-14,22:07,
