编号,ID,姓,性别,投资金额,投资日期,投资时间,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:53,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:53,
23547,LX***24,罗,女士,110.00,2015-04-23,18:53,
23547,yy***ao,郭,女士,100.00,2015-04-23,18:53,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:53,
23547,so***uo,宋,先生,150.00,2015-04-23,18:54,
23547,LX***24,罗,女士,110.00,2015-04-23,18:54,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:54,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:54,
23547,LX***24,罗,女士,110.00,2015-04-23,18:54,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:54,
23547,LX***24,罗,女士,110.00,2015-04-23,18:54,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:55,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:55,
23547,LX***24,罗,女士,110.00,2015-04-23,18:55,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:55,
23547,yj***zi,徐,女士,117.23,2015-04-23,18:55,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:55,
23547,LX***24,罗,女士,110.00,2015-04-23,18:55,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:55,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:56,
23547,LX***24,罗,女士,110.00,2015-04-23,18:56,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:56,
23547,LX***24,罗,女士,110.00,2015-04-23,18:56,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:56,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:56,
23547,LX***24,罗,女士,110.00,2015-04-23,18:56,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:56,
23547,an***xu,许,女士,100.00,2015-04-23,18:57,
23547,LX***24,罗,女士,110.00,2015-04-23,18:57,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:57,
23547,hu***ou,吴,女士,110.00,2015-04-23,18:57,
23547,an***xu,许,女士,100.00,2015-04-23,18:57,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:57,
23547,LX***24,罗,女士,110.00,2015-04-23,18:57,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:57,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:57,
23547,LX***24,罗,女士,110.00,2015-04-23,18:57,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:57,
23547,hu***ou,吴,女士,110.00,2015-04-23,18:58,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:58,
23547,LX***24,罗,女士,110.00,2015-04-23,18:58,
23547,ay***ng,韩,女士,100.00,2015-04-23,18:58,
23547,LX***24,罗,女士,110.00,2015-04-23,18:58,
23547,an***xu,许,女士,100.00,2015-04-23,18:58,
23547,an***xu,许,女士,100.00,2015-04-23,18:59,
23547,LX***24,罗,女士,110.00,2015-04-23,18:59,
23547,20***95,崔,先生,100.00,2015-04-23,18:59,
23547,df***68,柏,女士,100.19,2015-04-23,18:59,
23547,LX***24,罗,女士,110.00,2015-04-23,18:59,
23547,LX***24,罗,女士,110.00,2015-04-23,19:00,
23547,LX***24,罗,女士,110.00,2015-04-23,19:00,
23547,LX***24,罗,女士,110.00,2015-04-23,19:00,
23547,sq***59,孙,女士,100.00,2015-04-23,19:00,
23547,ch***ai,陈,女士,500.00,2015-04-23,19:01,
23547,LX***24,罗,女士,110.00,2015-04-23,19:01,
23547,13***24,裕,女士,100.00,2015-04-23,19:01,
23547,LX***24,罗,女士,110.00,2015-04-23,19:01,
23547,LX***24,罗,女士,110.00,2015-04-23,19:01,
23547,yi***26,由,女士,200.00,2015-04-23,19:01,
23547,LX***24,罗,女士,110.00,2015-04-23,19:02,
23547,sq***59,孙,女士,500.00,2015-04-23,19:02,
23547,jl***xq,姜,女士,100.00,2015-04-23,19:02,
23547,LX***24,罗,女士,110.00,2015-04-23,19:02,
23547,LX***24,罗,女士,110.00,2015-04-23,19:02,
23547,sq***59,孙,女士,500.00,2015-04-23,19:02,
23547,LX***24,罗,女士,110.00,2015-04-23,19:03,
23547,LX***24,罗,女士,110.00,2015-04-23,19:03,
23547,LX***24,罗,女士,110.00,2015-04-23,19:04,
23547,LX***24,罗,女士,110.00,2015-04-23,19:04,
23547,se***na,宋,女士,100.00,2015-04-23,19:04,
23547,LX***24,罗,女士,110.00,2015-04-23,19:04,
23547,LX***24,罗,女士,110.00,2015-04-23,19:05,
23547,LX***24,罗,女士,110.00,2015-04-23,19:05,
23547,LX***24,罗,女士,110.00,2015-04-23,19:05,
23547,LX***24,罗,女士,110.00,2015-04-23,19:06,
23547,LX***24,罗,女士,110.00,2015-04-23,19:06,
23547,LX***24,罗,女士,110.00,2015-04-23,19:07,
23547,LX***24,罗,女士,110.00,2015-04-23,19:07,
23547,LX***24,罗,女士,110.00,2015-04-23,19:07,
23547,fe***uo,叶,女士,5000.00,2015-04-23,19:07,
23547,LX***24,罗,女士,110.00,2015-04-23,19:07,
23547,LX***24,罗,女士,110.00,2015-04-23,19:08,
23547,li***an,李,女士,500.00,2015-04-23,19:08,
23547,LX***24,罗,女士,110.00,2015-04-23,19:08,
23547,LX***24,罗,女士,110.00,2015-04-23,19:09,
23547,ba***31,冯,先生,103.00,2015-04-23,19:09,
23547,ma***16,王,女士,100.00,2015-04-23,19:09,
23547,LX***24,罗,女士,110.00,2015-04-23,19:09,
23547,ww***es,万,先生,250.00,2015-04-23,19:09,
23547,LX***24,罗,女士,110.00,2015-04-23,19:09,
23547,la***ao,刘,女士,5000.00,2015-04-23,19:10,
23547,LX***24,罗,女士,110.00,2015-04-23,19:10,
23547,LX***24,罗,女士,110.00,2015-04-23,19:10,
23547,li***an,李,女士,500.00,2015-04-23,19:10,
23547,ca***90,葛,女士,20514.80,2015-04-23,19:11,
23547,LX***24,罗,女士,110.00,2015-04-23,19:11,
23547,LX***24,罗,女士,110.00,2015-04-23,19:11,
23547,LX***24,罗,女士,110.00,2015-04-23,19:11,
23547,ca***bo,王,女士,100.00,2015-04-23,19:12,
23547,LX***24,罗,女士,110.00,2015-04-23,19:12,
23547,LX***24,罗,女士,110.00,2015-04-23,19:12,
23547,LX***24,罗,女士,110.00,2015-04-23,19:13,
23547,LX***24,罗,女士,110.00,2015-04-23,19:13,
23547,LX***24,罗,女士,110.00,2015-04-23,19:13,
23547,lu***98,陆,女士,100.00,2015-04-23,19:14,
23547,ot***31,汤,先生,1000.00,2015-04-23,19:15,
23547,ot***31,汤,先生,1000.00,2015-04-23,19:15,
23547,DE***YU,于,先生,100000.00,2015-04-23,19:15,
23547,ot***31,汤,先生,1000.00,2015-04-23,19:15,
23547,ot***31,汤,先生,1000.00,2015-04-23,19:15,
23547,ot***31,汤,先生,1000.00,2015-04-23,19:16,
23547,LX***24,罗,女士,110.00,2015-04-23,19:16,
23547,ot***31,汤,先生,1000.00,2015-04-23,19:16,
23547,ot***31,汤,先生,1000.00,2015-04-23,19:16,
23547,LX***24,罗,女士,110.00,2015-04-23,19:16,
23547,ro***14,徐,女士,200.00,2015-04-23,19:16,
23547,ot***31,汤,先生,1000.00,2015-04-23,19:16,
23547,qi***12,石,女士,362.07,2015-04-23,19:16,
23547,LX***24,罗,女士,110.00,2015-04-23,19:16,
23547,ot***31,汤,先生,1000.00,2015-04-23,19:16,
23547,13***88,周,女士,6000.00,2015-04-23,19:17,
23547,ot***31,汤,先生,1000.00,2015-04-23,19:17,
23547,df***86,丁,女士,60953.00,2015-04-23,19:20,
23547,ya***ng,杨,先生,300.00,2015-04-23,19:20,
23547,ya***ng,杨,先生,300.00,2015-04-23,19:20,
23547,ya***ng,杨,先生,300.00,2015-04-23,19:21,
23547,ya***ng,杨,先生,300.00,2015-04-23,19:21,
23547,ya***ng,杨,先生,300.00,2015-04-23,19:21,
23547,ya***ng,杨,先生,300.00,2015-04-23,19:22,
23547,fe***ye,李,先生,250.00,2015-04-23,19:22,
23547,ya***ng,杨,先生,300.00,2015-04-23,19:23,
23547,co***ng,杨,女士,103.48,2015-04-23,19:23,
23547,w4***71,武,女士,250.00,2015-04-23,19:24,
23547,SU***AO,邵,女士,126.84,2015-04-23,19:24,
23547,wa***88,王,女士,102.38,2015-04-23,19:25,
23547,ha***85,刘,女士,203.00,2015-04-23,19:25,
23547,Cb***10,罗,先生,100.36,2015-04-23,19:25,
23547,li***38,凌,女士,235.22,2015-04-23,19:25,
23547,ma***yi,杜,先生,500.00,2015-04-23,19:27,
23547,ph***31,宋,先生,500.00,2015-04-23,19:27,
23547,zh***ng,张,先生,10000.00,2015-04-23,19:28,
23547,Nd***01,刘,女士,100.00,2015-04-23,19:28,
23547,LX***24,罗,女士,110.00,2015-04-23,19:29,
23547,18***02,代,先生,100.00,2015-04-23,19:29,
23547,LX***24,罗,女士,110.00,2015-04-23,19:29,
23547,LX***24,罗,女士,110.00,2015-04-23,19:29,
23547,li***23,李,女士,1000.00,2015-04-23,19:30,
23547,ES***88,李,女士,109.81,2015-04-23,19:30,
23547,LX***24,罗,女士,110.00,2015-04-23,19:30,
23547,LX***24,罗,女士,110.00,2015-04-23,19:30,
23547,LX***24,罗,女士,110.00,2015-04-23,19:30,
23547,LX***24,罗,女士,110.00,2015-04-23,19:31,
23547,LX***24,罗,女士,110.00,2015-04-23,19:31,
23547,LX***24,罗,女士,110.00,2015-04-23,19:31,
23547,LX***24,罗,女士,110.00,2015-04-23,19:32,
23547,LX***24,罗,女士,110.00,2015-04-23,19:32,
23547,LX***24,罗,女士,110.00,2015-04-23,19:32,
23547,LX***24,罗,女士,110.00,2015-04-23,19:32,
23547,zh***uo,郑,先生,100.00,2015-04-23,19:33,
23547,LX***24,罗,女士,110.00,2015-04-23,19:33,
23547,LX***24,罗,女士,110.00,2015-04-23,19:33,
23547,li***26,李,先生,80000.00,2015-04-23,19:33,
23547,LX***24,罗,女士,110.00,2015-04-23,19:33,
23547,LX***24,罗,女士,110.00,2015-04-23,19:34,
23547,LX***24,罗,女士,110.00,2015-04-23,19:34,
23547,sq***59,孙,女士,100.00,2015-04-23,19:34,
23547,LX***24,罗,女士,110.00,2015-04-23,19:34,
23547,LX***24,罗,女士,110.00,2015-04-23,19:34,
23547,LX***24,罗,女士,110.00,2015-04-23,19:35,
23547,10***93,应,女士,800.00,2015-04-23,19:35,
23547,LX***24,罗,女士,110.00,2015-04-23,19:35,
23547,LX***24,罗,女士,110.00,2015-04-23,19:35,
23547,sh***hu,朱,女士,101.08,2015-04-23,19:35,
23547,LX***24,罗,女士,110.00,2015-04-23,19:35,
23547,LX***24,罗,女士,110.00,2015-04-23,19:36,
23547,LX***24,罗,女士,110.00,2015-04-23,19:36,
23547,LX***24,罗,女士,110.00,2015-04-23,19:36,
23547,LX***24,罗,女士,110.00,2015-04-23,19:37,
23547,LX***24,罗,女士,110.00,2015-04-23,19:37,
23547,LX***24,罗,女士,110.00,2015-04-23,19:38,
23547,LX***24,罗,女士,110.00,2015-04-23,19:38,
23547,LX***24,罗,女士,110.00,2015-04-23,19:38,
23547,zy***yp,谢,女士,180.00,2015-04-23,19:38,
23547,LX***24,罗,女士,110.00,2015-04-23,19:39,
23547,XU***11,张,女士,200.00,2015-04-23,19:39,
23547,zy***yp,谢,女士,180.00,2015-04-23,19:39,
23547,XU***11,张,女士,280.00,2015-04-23,19:39,
23547,wa***14,王,先生,100.20,2015-04-23,19:39,
23547,LX***24,罗,女士,110.00,2015-04-23,19:40,
23547,wa***14,王,先生,100.38,2015-04-23,19:40,
23547,XU***11,张,女士,140.00,2015-04-23,19:40,
23547,LX***24,罗,女士,110.00,2015-04-23,19:40,
23547,wa***14,王,先生,100.95,2015-04-23,19:40,
23547,LX***24,罗,女士,110.00,2015-04-23,19:40,
23547,LX***24,罗,女士,110.00,2015-04-23,19:41,
23547,ji***ng,张,女士,100.00,2015-04-23,19:41,
23547,wa***14,王,先生,100.52,2015-04-23,19:41,
23547,LX***24,罗,女士,110.00,2015-04-23,19:41,
23547,LX***24,罗,女士,110.00,2015-04-23,19:41,
23547,LX***24,罗,女士,110.00,2015-04-23,19:41,
23547,wa***14,王,先生,100.99,2015-04-23,19:41,
23547,qq***16,乔,先生,100.00,2015-04-23,19:42,
23547,to***ng,郑,先生,100.00,2015-04-23,19:42,
23547,LX***24,罗,女士,110.00,2015-04-23,19:42,
23547,fa***wu,范,女士,100.00,2015-04-23,19:42,
23547,LX***24,罗,女士,110.00,2015-04-23,19:42,
23547,wa***14,王,先生,100.87,2015-04-23,19:42,
23547,LX***24,罗,女士,110.00,2015-04-23,19:42,
23547,zh***14,郑,先生,200.00,2015-04-23,19:42,
23547,LX***24,罗,女士,110.00,2015-04-23,19:42,
23547,wa***14,王,先生,100.77,2015-04-23,19:43,
23547,LX***24,罗,女士,110.00,2015-04-23,19:43,
23547,LX***24,罗,女士,110.00,2015-04-23,19:43,
23547,LX***24,罗,女士,110.00,2015-04-23,19:43,
23547,XU***11,张,女士,170.00,2015-04-23,19:43,
23547,LX***24,罗,女士,110.00,2015-04-23,19:44,
23547,lb***81,刘,女士,100.00,2015-04-23,19:44,
23547,LX***24,罗,女士,110.00,2015-04-23,19:44,
23547,SU***QJ,赵,先生,200.00,2015-04-23,19:44,
23547,LX***24,罗,女士,110.00,2015-04-23,19:44,
23547,lb***81,刘,女士,100.00,2015-04-23,19:44,
23547,LX***24,罗,女士,110.00,2015-04-23,19:44,
23547,ji***12,蒋,女士,100.00,2015-04-23,19:45,
23547,LX***24,罗,女士,110.00,2015-04-23,19:45,
23547,ji***12,蒋,女士,100.00,2015-04-23,19:45,
23547,Al***19,王,先生,100.00,2015-04-23,19:45,
23547,LX***24,罗,女士,110.00,2015-04-23,19:45,
23547,lb***81,刘,女士,100.00,2015-04-23,19:45,
23547,ji***12,蒋,女士,100.00,2015-04-23,19:45,
23547,LX***24,罗,女士,110.00,2015-04-23,19:45,
23547,qu***26,陈,女士,300.00,2015-04-23,19:45,
23547,LX***24,罗,女士,110.00,2015-04-23,19:46,
23547,LX***24,罗,女士,110.00,2015-04-23,19:46,
23547,ji***12,蒋,女士,100.00,2015-04-23,19:46,
23547,pa***47,潘,先生,500.00,2015-04-23,19:46,
23547,LX***24,罗,女士,110.00,2015-04-23,19:46,
23547,LX***24,罗,女士,110.00,2015-04-23,19:46,
23547,ji***12,蒋,女士,100.00,2015-04-23,19:47,
23547,SU***QJ,赵,先生,200.00,2015-04-23,19:47,
23547,zw***08,赵,女士,200.00,2015-04-23,19:47,
23547,LX***24,罗,女士,110.00,2015-04-23,19:47,
23547,ji***12,蒋,女士,100.00,2015-04-23,19:47,
23547,LX***24,罗,女士,110.00,2015-04-23,19:47,
23547,13***77,任,女士,10000.00,2015-04-23,19:47,
23547,LX***24,罗,女士,110.00,2015-04-23,19:47,
