编号,ID,姓,性别,投资金额,投资日期,投资时间,
22375,xi***28,谢,女士,107.19,2015-04-14,21:51,
22375,qc***cn,钱,先生,103.66,2015-04-14,21:51,
22375,YU***OU,刘,女士,100.00,2015-04-14,21:51,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:51,
22375,Ls***gy,覃,女士,100.00,2015-04-14,21:51,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:51,
22375,u***,牛,先生,100.00,2015-04-14,21:51,
22375,bl***by,王,先生,200.00,2015-04-14,21:51,
22375,w8***95,王,先生,103.00,2015-04-14,21:51,
22375,sx***35,孙,女士,102.23,2015-04-14,21:51,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:51,
22375,to***iu,刘,女士,500.00,2015-04-14,21:51,
22375,lu***56,王,先生,100.00,2015-04-14,21:51,
22375,wa***lf,毛,先生,100.00,2015-04-14,21:51,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:51,
22375,jy***rl,金,女士,100.00,2015-04-14,21:51,
22375,yi***21,杨,先生,105.81,2015-04-14,21:51,
22375,13***60,李,先生,200.00,2015-04-14,21:51,
22375,JQ***ao,金,女士,20864.61,2015-04-14,21:51,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:51,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:51,
22375,18***14,朱,先生,103.30,2015-04-14,21:52,
22375,gy***ao,周,先生,100.00,2015-04-14,21:52,
22375,zy***15,周,先生,100.00,2015-04-14,21:52,
22375,mi***ng,李,女士,272.80,2015-04-14,21:52,
22375,ic***al,梁,先生,100.00,2015-04-14,21:52,
22375,la***ng,张,女士,100.00,2015-04-14,21:52,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:52,
22375,ya***26,张,女士,1000.00,2015-04-14,21:52,
22375,w1***66,王,先生,100.00,2015-04-14,21:52,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:52,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:52,
22375,13***99,吴,先生,114.08,2015-04-14,21:52,
22375,fy***10,冯,女士,500.00,2015-04-14,21:52,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:52,
22375,Y***,郭,先生,101.91,2015-04-14,21:52,
22375,sa***la,钱,女士,100.00,2015-04-14,21:52,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:52,
22375,Ri***an,段,先生,103.27,2015-04-14,21:52,
22375,yr***15,叶,先生,100.00,2015-04-14,21:52,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:53,
22375,jy***81,金,女士,100.13,2015-04-14,21:53,
22375,li***ao,李,女士,1002.56,2015-04-14,21:53,
22375,zh***ng,郑,女士,100.00,2015-04-14,21:53,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:53,
22375,18***28,孔,女士,100.00,2015-04-14,21:53,
22375,mu***qq,吕,女士,100.00,2015-04-14,21:53,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:53,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:53,
22375,ka***03,蔡,女士,100.00,2015-04-14,21:53,
22375,13***05,于,先生,1000.00,2015-04-14,21:53,
22375,R***,莫,先生,100.00,2015-04-14,21:53,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:53,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:53,
22375,be***li,袁,先生,100.00,2015-04-14,21:53,
22375,zj***15,周,女士,100.00,2015-04-14,21:53,
22375,ka***14,王,女士,2000.00,2015-04-14,21:53,
22375,FJ***51,范,女士,200.00,2015-04-14,21:53,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:53,
22375,su***ed,张,女士,1017.27,2015-04-14,21:53,
22375,li***27,傅,女士,1500.98,2015-04-14,21:53,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:54,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:54,
22375,ly***41,李,女士,100.00,2015-04-14,21:54,
22375,ri***23,李,先生,100.00,2015-04-14,21:54,
22375,ab***13,席,女士,100.00,2015-04-14,21:54,
22375,si***ne,王,女士,100.00,2015-04-14,21:54,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:54,
22375,qi***82,秦,女士,100.00,2015-04-14,21:54,
22375,13***58,何,女士,100.00,2015-04-14,21:54,
22375,LL***65,李,女士,100.00,2015-04-14,21:54,
22375,ka***14,王,女士,1000.00,2015-04-14,21:54,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:54,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:54,
22375,Ke***62,柯,先生,100.00,2015-04-14,21:54,
22375,10***li,卢,女士,103.82,2015-04-14,21:54,
22375,Do***Wu,伍,女士,100.00,2015-04-14,21:54,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:54,
22375,ch***25,胡,女士,200.00,2015-04-14,21:54,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:54,
22375,je***ng,吉,先生,200.00,2015-04-14,21:54,
22375,ka***14,王,女士,1000.00,2015-04-14,21:54,
22375,ch***an,楚,先生,5000.00,2015-04-14,21:54,
22375,18***94,廖,先生,103.00,2015-04-14,21:54,
22375,hu***51,孙,女士,100.00,2015-04-14,21:55,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:55,
22375,co***14,任,女士,100.00,2015-04-14,21:55,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:55,
22375,wi***un,王,女士,100.00,2015-04-14,21:55,
22375,br***DD,肖,先生,114.10,2015-04-14,21:55,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:55,
22375,15***lh,李,女士,500.00,2015-04-14,21:55,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:55,
22375,ca***ng,曹,先生,100.00,2015-04-14,21:55,
22375,zh***al,周,女士,100.00,2015-04-14,21:55,
22375,Ci***eh,叶,女士,205.00,2015-04-14,21:55,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:55,
22375,zk***44,张,先生,103.06,2015-04-14,21:55,
22375,13***23,王,先生,100.00,2015-04-14,21:55,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:55,
22375,ja***15,周,先生,100.00,2015-04-14,21:55,
22375,Tg***16,姜,女士,200.00,2015-04-14,21:55,
22375,13***09,葛,先生,107.53,2015-04-14,21:55,
22375,ba***ue,白,女士,100.00,2015-04-14,21:55,
22375,gx***xj,廖,女士,103.00,2015-04-14,21:55,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:55,
22375,su***10,宋,女士,100.00,2015-04-14,21:55,
22375,je***ng,吉,先生,103.24,2015-04-14,21:55,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:55,
22375,bo***ta,陈,女士,100.00,2015-04-14,21:55,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:56,
22375,60***bm,王,先生,100.00,2015-04-14,21:56,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:56,
22375,sy***ar,沙,先生,685.08,2015-04-14,21:56,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:56,
22375,20***YZ,李,先生,100.00,2015-04-14,21:56,
22375,su***06,苏,先生,100.00,2015-04-14,21:56,
22375,fc***en,冯,女士,100.00,2015-04-14,21:56,
22375,li***ie,刘,先生,105.12,2015-04-14,21:56,
22375,ch***un,赵,女士,100.03,2015-04-14,21:56,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:56,
22375,xi***15,谢,先生,213.28,2015-04-14,21:56,
22375,si***00,罗,女士,330.69,2015-04-14,21:56,
22375,fu***ui,傅,先生,103.06,2015-04-14,21:56,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:56,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:56,
22375,yh***un,陈,女士,104.24,2015-04-14,21:56,
22375,hh***xb,回,女士,101.96,2015-04-14,21:57,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:57,
22375,15***96,娄,女士,100.00,2015-04-14,21:57,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:57,
22375,qc***15,苏,女士,100.00,2015-04-14,21:57,
22375,hr***hr,韩,女士,100.66,2015-04-14,21:57,
22375,ic***06,周,先生,100.00,2015-04-14,21:57,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:57,
22375,13***77,杨,先生,100.00,2015-04-14,21:57,
22375,ki***au,丘,女士,108.69,2015-04-14,21:57,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:57,
22375,sy***kj,李,先生,100.00,2015-04-14,21:57,
22375,dg***DQ,姚,女士,200.00,2015-04-14,21:57,
22375,wz***xy,吴,先生,100.00,2015-04-14,21:57,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:57,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:57,
22375,cj***su,陈,先生,100.00,2015-04-14,21:57,
22375,li***56,刘,女士,10000.00,2015-04-14,21:57,
22375,la***zi,吴,女士,100.00,2015-04-14,21:57,
22375,we***15,刘,女士,15000.00,2015-04-14,21:57,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:57,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:57,
22375,ni***96,陈,女士,100.00,2015-04-14,21:57,
22375,lx***19,刘,女士,100.00,2015-04-14,21:57,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:58,
22375,a1***79,冯,女士,100.00,2015-04-14,21:58,
22375,vi***ky,黄,女士,104.87,2015-04-14,21:58,
22375,la***in,兰,女士,453.13,2015-04-14,21:58,
22375,sh***06,石,先生,100.00,2015-04-14,21:58,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:58,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:58,
22375,ya***py,姚,先生,100.00,2015-04-14,21:58,
22375,gu***01,陈,女士,100.00,2015-04-14,21:58,
22375,xu***07,陈,女士,103.49,2015-04-14,21:58,
22375,Hu***20,黄,先生,103.30,2015-04-14,21:58,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:58,
22375,yu***yu,王,女士,100.00,2015-04-14,21:58,
22375,me***qi,毛,女士,100.00,2015-04-14,21:58,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:58,
22375,Ch***an,毛,先生,103.45,2015-04-14,21:58,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:58,
22375,yi***ei,尹,女士,4000.00,2015-04-14,21:58,
22375,zh***09,章,女士,100.00,2015-04-14,21:58,
22375,18***97,刘,先生,100.00,2015-04-14,21:58,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:58,
22375,wa***18,王,先生,100.00,2015-04-14,21:58,
22375,13***69,樊,先生,100.00,2015-04-14,21:58,
22375,cl***na,黄,女士,100.00,2015-04-14,21:58,
22375,sh***ng,沈,女士,500.00,2015-04-14,21:58,
22375,yf***fh,杨,女士,300.00,2015-04-14,21:59,
22375,ha***wa,张,女士,500.00,2015-04-14,21:59,
22375,h2***78,朱,先生,100.00,2015-04-14,21:59,
22375,wa***79,王,女士,100.00,2015-04-14,21:59,
22375,zh***ui,张,女士,500.00,2015-04-14,21:59,
22375,ni***as,倪,先生,500.00,2015-04-14,21:59,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:59,
22375,13***69,樊,先生,100.00,2015-04-14,21:59,
22375,zh***ui,张,女士,500.00,2015-04-14,21:59,
22375,zh***86,祝,女士,107.60,2015-04-14,21:59,
22375,k5***16,李,先生,100.02,2015-04-14,21:59,
22375,sw***an,张,先生,114.17,2015-04-14,21:59,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:59,
22375,al***xt,张,先生,200.00,2015-04-14,21:59,
22375,zh***45,王,女士,6313.71,2015-04-14,21:59,
22375,13***69,樊,先生,100.82,2015-04-14,21:59,
22375,zh***ui,张,女士,500.00,2015-04-14,21:59,
22375,ye***cl,叶,先生,500.00,2015-04-14,21:59,
22375,le***ng,周,先生,104.13,2015-04-14,21:59,
22375,al***xt,张,先生,300.00,2015-04-14,21:59,
22375,jo***at,谷,先生,100.00,2015-04-14,21:59,
22375,yu***11,翟,女士,100.00,2015-04-14,21:59,
22375,al***xt,张,先生,300.00,2015-04-14,21:59,
22375,zh***ui,张,女士,500.00,2015-04-14,22:00,
22375,ye***cl,叶,先生,500.00,2015-04-14,22:00,
22375,al***xt,张,先生,300.00,2015-04-14,22:00,
22375,yu***un,袁,先生,110.66,2015-04-14,22:00,
22375,al***xt,张,先生,300.00,2015-04-14,22:00,
22375,lu***wu,吴,女士,104.17,2015-04-14,22:00,
22375,cl***re,王,女士,100.00,2015-04-14,22:00,
22375,al***xt,张,先生,300.00,2015-04-14,22:00,
22375,si***17,宋,女士,100.00,2015-04-14,22:00,
22375,zh***ui,张,女士,500.00,2015-04-14,22:00,
22375,mi***55,崔,女士,100.00,2015-04-14,22:00,
22375,a4***31,陈,先生,245.00,2015-04-14,22:00,
22375,zh***ui,张,女士,500.00,2015-04-14,22:00,
22375,al***xt,张,先生,300.00,2015-04-14,22:00,
22375,ql***88,秦,女士,100.56,2015-04-14,22:00,
22375,zh***ya,周,女士,103.00,2015-04-14,22:00,
22375,fu***an,傅,女士,112.33,2015-04-14,22:00,
22375,al***xt,张,先生,300.00,2015-04-14,22:00,
22375,al***xt,张,先生,300.00,2015-04-14,22:00,
22375,ye***cl,叶,先生,500.00,2015-04-14,22:00,
22375,zh***ui,张,女士,500.00,2015-04-14,22:00,
22375,xu***hu,徐,女士,100.00,2015-04-14,22:00,
22375,Ja***17,孙,先生,200.00,2015-04-14,22:00,
22375,15***94,句,女士,100.10,2015-04-14,22:00,
22375,al***xt,张,先生,300.00,2015-04-14,22:00,
22375,gj***66,高,先生,111.01,2015-04-14,22:01,
22375,ch***nw,陈,先生,200.00,2015-04-14,22:01,
22375,xi***69,肖,女士,200.00,2015-04-14,22:01,
22375,qw***58,李,女士,500.00,2015-04-14,22:01,
22375,al***xt,张,先生,300.00,2015-04-14,22:01,
22375,cz***14,吴,女士,800.00,2015-04-14,22:01,
22375,zx***dq,谢,先生,100.00,2015-04-14,22:01,
22375,ho***59,闫,先生,100.00,2015-04-14,22:01,
22375,al***xt,张,先生,300.00,2015-04-14,22:01,
22375,or***68,朱,女士,500.00,2015-04-14,22:01,
22375,al***xt,张,先生,300.00,2015-04-14,22:01,
22375,al***xt,张,先生,300.00,2015-04-14,22:01,
22375,zh***ui,张,女士,500.00,2015-04-14,22:01,
22375,al***xt,张,先生,300.00,2015-04-14,22:01,
22375,ha***02,郝,先生,200.00,2015-04-14,22:01,
22375,pa***ng,潘,女士,1500.00,2015-04-14,22:01,
22375,yt***66,李,女士,10003.54,2015-04-14,22:01,
22375,sh***ng,沈,女士,500.00,2015-04-14,22:01,
22375,yk***lq,王,女士,138.74,2015-04-14,22:01,
22375,ch***yu,于,先生,100.00,2015-04-14,22:02,
22375,zh***uz,郑,先生,100.00,2015-04-14,22:02,
22375,ti***66,戴,先生,100.00,2015-04-14,22:02,
22375,sh***ng,沈,女士,500.00,2015-04-14,22:02,
22375,ky***mo,孙,女士,112.94,2015-04-14,22:02,
22375,sh***ng,沈,女士,500.00,2015-04-14,22:02,
22375,zy***09,周,女士,300.00,2015-04-14,22:02,
22375,ok***ai,陈,先生,100.00,2015-04-14,22:02,
22375,sh***ng,沈,女士,500.00,2015-04-14,22:02,
22375,hu***14,胡,女士,500.00,2015-04-14,22:02,
22375,qs***rs,蔡,女士,100.11,2015-04-14,22:02,
22375,ja***93,罗,先生,100.00,2015-04-14,22:02,
22375,lu***an,刘,女士,103.00,2015-04-14,22:02,
22375,sh***ng,沈,女士,500.00,2015-04-14,22:02,
22375,ha***ai,张,先生,900.00,2015-04-14,22:03,
22375,zh***20,张,先生,103.01,2015-04-14,22:03,
22375,fc***68,陈,女士,300.00,2015-04-14,22:03,
22375,sv***my,张,女士,100.00,2015-04-14,22:03,
22375,so***26,宋,先生,100.00,2015-04-14,22:03,
22375,fe***ng,董,女士,500.00,2015-04-14,22:03,
22375,ke***28,李,先生,103.72,2015-04-14,22:03,
22375,sh***ng,沈,女士,500.00,2015-04-14,22:03,
22375,ni***an,王,女士,100.00,2015-04-14,22:03,
22375,qu***yo,何,女士,1000.54,2015-04-14,22:03,
22375,fc***68,陈,女士,300.00,2015-04-14,22:03,
22375,xl***90,许,女士,260.45,2015-04-14,22:03,
22375,ta***83,王,先生,100.00,2015-04-14,22:03,
22375,sh***ng,沈,女士,500.00,2015-04-14,22:03,
22375,hu***14,胡,女士,500.00,2015-04-14,22:03,
22375,lx***zx,商,女士,100.60,2015-04-14,22:03,
22375,je***14,闫,女士,1000.00,2015-04-14,22:03,
22375,11***uo,张,女士,100.00,2015-04-14,22:03,
22375,wx***20,王,女士,106.39,2015-04-14,22:03,
22375,xh***03,夏,女士,100.00,2015-04-14,22:03,
22375,ch***en,陈,先生,100.00,2015-04-14,22:03,
22375,fc***68,陈,女士,300.00,2015-04-14,22:03,
22375,13***26,张,女士,100.00,2015-04-14,22:03,
22375,zc***88,赵,女士,100.00,2015-04-14,22:03,
22375,li***ng,李,女士,1006.43,2015-04-14,22:03,
22375,so***ng,宋,先生,30854.09,2015-04-14,22:03,
22375,Hw***20,胡,女士,100.00,2015-04-14,22:03,
22375,ch***77,陈,女士,100.00,2015-04-14,22:03,
22375,sh***ng,沈,女士,500.00,2015-04-14,22:03,
22375,10***43,王,女士,108.76,2015-04-14,22:03,
22375,xi***ng,李,女士,270.00,2015-04-14,22:03,
22375,re***en,季,女士,100.00,2015-04-14,22:04,
22375,fc***68,陈,女士,300.00,2015-04-14,22:04,
22375,ok***an,朱,女士,103.00,2015-04-14,22:04,
22375,10***wy,王,女士,100.00,2015-04-14,22:04,
22375,ya***49,夏,先生,100.00,2015-04-14,22:04,
22375,fc***68,陈,女士,300.00,2015-04-14,22:04,
22375,XQ***11,张,女士,500.00,2015-04-14,22:04,
22375,ls***00,李,先生,100.00,2015-04-14,22:04,
22375,qw***58,李,女士,100.00,2015-04-14,22:04,
22375,sh***ng,沈,女士,500.00,2015-04-14,22:04,
22375,To***19,富,女士,103.00,2015-04-14,22:04,
22375,he***20,何,先生,164.72,2015-04-14,22:04,
22375,bl***ll,林,先生,100.00,2015-04-14,22:04,
22375,fc***68,陈,女士,300.00,2015-04-14,22:04,
22375,jq***55,蒋,先生,100.00,2015-04-14,22:04,
22375,ch***81,陈,先生,200.00,2015-04-14,22:04,
22375,lu***86,周,女士,106.08,2015-04-14,22:04,
